"VS Parent ID","VS Child ID",,"Parent Reference","Child Reference",,"Product Subtitle",,"Attribute 1 (Size)",,"Model Number",EAN,,"Pick Location",,"Parent Product Images",,"Meta Keywords",
3680,13129,,"00037600","0003760006",,"Camel Antique",,XL,,KE-176,,,Z-67,,"https://www.leathercompany.co.uk/images/products/1573818172-98258400.jpg
https://www.leathercompany.co.uk/images/products/1573818174-00645000.jpg
https://www.leathercompany.co.uk/images/products/1573818174-98546900.jpg
https://www.leathercompany.co.uk/images/products/1573818176-03925800.jpg",,"Men's Leather Sheepskin Gilet Antique: Norden, mens sheepskin jacket, sheepskin coat mens,",
3680,13829,,"00037600","0003760007",,"Camel Antique",,2XL,,KE-176,,,Z-67,,"https://www.leathercompany.co.uk/images/products/1573818172-98258400.jpg
https://www.leathercompany.co.uk/images/products/1573818174-00645000.jpg
https://www.leathercompany.co.uk/images/products/1573818174-98546900.jpg
https://www.leathercompany.co.uk/images/products/1573818176-03925800.jpg",,"Men's Leather Sheepskin Gilet Antique: Norden, mens sheepskin jacket, sheepskin coat mens,",
3680,13130,,"00037600","0003760008",,"Camel Antique",,3XL,,KE-176,,,Z-67,,"https://www.leathercompany.co.uk/images/products/1573818172-98258400.jpg
https://www.leathercompany.co.uk/images/products/1573818174-00645000.jpg
https://www.leathercompany.co.uk/images/products/1573818174-98546900.jpg
https://www.leathercompany.co.uk/images/products/1573818176-03925800.jpg",,"Men's Leather Sheepskin Gilet Antique: Norden, mens sheepskin jacket, sheepskin coat mens,",
3680,13131,,"00037600","0003760009",,"Camel Antique",,4XL,,KE-176,,,Z-67,,"https://www.leathercompany.co.uk/images/products/1573818172-98258400.jpg
https://www.leathercompany.co.uk/images/products/1573818174-00645000.jpg
https://www.leathercompany.co.uk/images/products/1573818174-98546900.jpg
https://www.leathercompany.co.uk/images/products/1573818176-03925800.jpg",,"Men's Leather Sheepskin Gilet Antique: Norden, mens sheepskin jacket, sheepskin coat mens,",
3680,13830,,"00037600","0003760010",,"Camel Antique",,5XL,,KE-176,,,Z-67,,"https://www.leathercompany.co.uk/images/products/1573818172-98258400.jpg
https://www.leathercompany.co.uk/images/products/1573818174-00645000.jpg
https://www.leathercompany.co.uk/images/products/1573818174-98546900.jpg
https://www.leathercompany.co.uk/images/products/1573818176-03925800.jpg",,"Men's Leather Sheepskin Gilet Antique: Norden, mens sheepskin jacket, sheepskin coat mens,",
3680,13831,,"00037600","0003760011",,"Camel Antique",,6XL,,KE-176,,,Z-67,,"https://www.leathercompany.co.uk/images/products/1573818172-98258400.jpg
https://www.leathercompany.co.uk/images/products/1573818174-00645000.jpg
https://www.leathercompany.co.uk/images/products/1573818174-98546900.jpg
https://www.leathercompany.co.uk/images/products/1573818176-03925800.jpg",,"Men's Leather Sheepskin Gilet Antique: Norden, mens sheepskin jacket, sheepskin coat mens,",
3680,16474,,"00037600","0003760012",,"Camel Antique",,7XL,,KE-176,,,Z-67,,"https://www.leathercompany.co.uk/images/products/1573818172-98258400.jpg
https://www.leathercompany.co.uk/images/products/1573818174-00645000.jpg
https://www.leathercompany.co.uk/images/products/1573818174-98546900.jpg
https://www.leathercompany.co.uk/images/products/1573818176-03925800.jpg",,"Men's Leather Sheepskin Gilet Antique: Norden, mens sheepskin jacket, sheepskin coat mens,",
3680,16475,,"00037600","0003760013",,"Camel Antique",,8XL,,KE-176,,,Z-67,,"https://www.leathercompany.co.uk/images/products/1573818172-98258400.jpg
https://www.leathercompany.co.uk/images/products/1573818174-00645000.jpg
https://www.leathercompany.co.uk/images/products/1573818174-98546900.jpg
https://www.leathercompany.co.uk/images/products/1573818176-03925800.jpg",,"Men's Leather Sheepskin Gilet Antique: Norden, mens sheepskin jacket, sheepskin coat mens,",
3681,21775,,"00037615","0003761502",,Antique,,XS,,KE-184,,,Z-70,,"https://www.leathercompany.co.uk/images/products/zoom/1686842462-10414800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842465-52414600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842468-83003400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842472-39561400.jpg",,"Mens Sheepskin Flying Jacket Antique : Luan, sheepskin coat mens, mens sheepskin jacket,",
3681,13132,,"00037615","0003761503",,Antique,,S,,KE-184,,,Z-70,,"https://www.leathercompany.co.uk/images/products/zoom/1686842462-10414800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842465-52414600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842468-83003400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842472-39561400.jpg",,"Mens Sheepskin Flying Jacket Antique : Luan, sheepskin coat mens, mens sheepskin jacket,",
3681,13133,,"00037615","0003761504",,Antique,,M,,KE-184,,,Z-70,,"https://www.leathercompany.co.uk/images/products/zoom/1686842462-10414800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842465-52414600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842468-83003400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842472-39561400.jpg",,"Mens Sheepskin Flying Jacket Antique : Luan, sheepskin coat mens, mens sheepskin jacket,",
3681,13134,,"00037615","0003761505",,Antique,,L,,KE-184,,,Z-70,,"https://www.leathercompany.co.uk/images/products/zoom/1686842462-10414800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842465-52414600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842468-83003400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842472-39561400.jpg",,"Mens Sheepskin Flying Jacket Antique : Luan, sheepskin coat mens, mens sheepskin jacket,",
3681,13135,,"00037615","0003761506",,Antique,,XL,,KE-184,,,Z-70,,"https://www.leathercompany.co.uk/images/products/zoom/1686842462-10414800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842465-52414600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842468-83003400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842472-39561400.jpg",,"Mens Sheepskin Flying Jacket Antique : Luan, sheepskin coat mens, mens sheepskin jacket,",
3681,21776,,"00037615","0003761507",,Antique,,2XL,,KE-184,,,Z-70,,"https://www.leathercompany.co.uk/images/products/zoom/1686842462-10414800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842465-52414600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842468-83003400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842472-39561400.jpg",,"Mens Sheepskin Flying Jacket Antique : Luan, sheepskin coat mens, mens sheepskin jacket,",
3681,21777,,"00037615","0003761508",,Antique,,3XL,,KE-184,,,Z-70,,"https://www.leathercompany.co.uk/images/products/zoom/1686842462-10414800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842465-52414600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842468-83003400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842472-39561400.jpg",,"Mens Sheepskin Flying Jacket Antique : Luan, sheepskin coat mens, mens sheepskin jacket,",
3681,21778,,"00037615","0003761509",,Antique,,4XL,,KE-184,,,Z-70,,"https://www.leathercompany.co.uk/images/products/zoom/1686842462-10414800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842465-52414600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842468-83003400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842472-39561400.jpg",,"Mens Sheepskin Flying Jacket Antique : Luan, sheepskin coat mens, mens sheepskin jacket,",
3681,21779,,"00037615","0003761510",,Antique,,5XL,,KE-184,,,Z-70,,"https://www.leathercompany.co.uk/images/products/zoom/1686842462-10414800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842465-52414600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842468-83003400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1686842472-39561400.jpg",,"Mens Sheepskin Flying Jacket Antique : Luan, sheepskin coat mens, mens sheepskin jacket,",
3684,13138,,"00020342","0002034200",,Black,,NA,,DOLLY,5056798425452,,E-19E,,"https://www.leathercompany.co.uk/images/products/1574160718-63773800.jpg
https://www.leathercompany.co.uk/images/products/1574160719-68376700.jpg
https://www.leathercompany.co.uk/images/products/1574160720-70586200.jpg
https://www.leathercompany.co.uk/images/products/1574160721-76220800.jpg",,"Zip Top Leather Cross Body Bag Black, leather cross body bag for women, women's leather cross body bag",
3698,13266,,"00037779","0003777901",,Cognac,,8,,ESTIMO,5056798422543,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3698,13267,,"00037779","0003777902",,Cognac,,10,,ESTIMO,5056798422550,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3698,13268,,"00037779","0003777903",,Cognac,,12,,ESTIMO,5056798422567,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3698,13269,,"00037779","0003777904",,Cognac,,14,,ESTIMO,5056798422574,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3698,13270,,"00037779","0003777905",,Cognac,,16,,ESTIMO,5056798422581,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3698,13271,,"00037779","0003777906",,Cognac,,18,,ESTIMO,5056798422598,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3698,22254,,"00037779","0003777907",,Cognac,,20,,ESTIMO,5056798422604,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3698,22255,,"00037779","0003777908",,Cognac,,22,,ESTIMO,5056798422611,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3698,22256,,"00037779","0003777909",,Cognac,,24,,ESTIMO,5056798422628,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3698,33977,,"00037779","0003777910",,Cognac,,26,,ESTIMO,5056798422635,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691014-73310600.jpg
https://www.leathercompany.co.uk/images/products/1574691016-04492700.jpg
https://www.leathercompany.co.uk/images/products/1574691017-27715100.jpg
https://www.leathercompany.co.uk/images/products/1574691018-54036700.jpg",,"Women's Twin Zip Fastening Leather Jacket Cognac Ciara",
3699,13272,,"00037767","0003776701",,Red,,8,,ESTIMO,5056798422642,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691447-23436500.jpg
https://www.leathercompany.co.uk/images/products/1574691448-64614100.jpg
https://www.leathercompany.co.uk/images/products/1574691449-87453500.jpg
https://www.leathercompany.co.uk/images/products/1574691451-18145500.jpg",,"Women's Twin Zip Fastening Leather Jacket Red Ciara, ",
3699,13273,,"00037767","0003776702",,Red,,10,,ESTIMO,5056798422659,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691447-23436500.jpg
https://www.leathercompany.co.uk/images/products/1574691448-64614100.jpg
https://www.leathercompany.co.uk/images/products/1574691449-87453500.jpg
https://www.leathercompany.co.uk/images/products/1574691451-18145500.jpg",,"Women's Twin Zip Fastening Leather Jacket Red Ciara, ",
3699,13274,,"00037767","0003776703",,Red,,12,,ESTIMO,5056798422666,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691447-23436500.jpg
https://www.leathercompany.co.uk/images/products/1574691448-64614100.jpg
https://www.leathercompany.co.uk/images/products/1574691449-87453500.jpg
https://www.leathercompany.co.uk/images/products/1574691451-18145500.jpg",,"Women's Twin Zip Fastening Leather Jacket Red Ciara, ",
3699,13275,,"00037767","0003776704",,Red,,14,,ESTIMO,5056798422673,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691447-23436500.jpg
https://www.leathercompany.co.uk/images/products/1574691448-64614100.jpg
https://www.leathercompany.co.uk/images/products/1574691449-87453500.jpg
https://www.leathercompany.co.uk/images/products/1574691451-18145500.jpg",,"Women's Twin Zip Fastening Leather Jacket Red Ciara, ",
3699,13276,,"00037767","0003776705",,Red,,16,,ESTIMO,5056798422680,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691447-23436500.jpg
https://www.leathercompany.co.uk/images/products/1574691448-64614100.jpg
https://www.leathercompany.co.uk/images/products/1574691449-87453500.jpg
https://www.leathercompany.co.uk/images/products/1574691451-18145500.jpg",,"Women's Twin Zip Fastening Leather Jacket Red Ciara, ",
3699,13277,,"00037767","0003776706",,Red,,18,,ESTIMO,5056798422697,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691447-23436500.jpg
https://www.leathercompany.co.uk/images/products/1574691448-64614100.jpg
https://www.leathercompany.co.uk/images/products/1574691449-87453500.jpg
https://www.leathercompany.co.uk/images/products/1574691451-18145500.jpg",,"Women's Twin Zip Fastening Leather Jacket Red Ciara, ",
3699,22257,,"00037767","0003776707",,Red,,20,,ESTIMO,5056798422703,,Z-51,,"https://www.leathercompany.co.uk/images/products/1574691447-23436500.jpg
https://www.leathercompany.co.uk/images/products/1574691448-64614100.jpg
https://www.leathercompany.co.uk/images/products/1574691449-87453500.jpg
https://www.leathercompany.co.uk/images/products/1574691451-18145500.jpg",,"Women's Twin Zip Fastening Leather Jacket Red Ciara, ",
